index,ingredient_name,traits,tags,substitutes,substitutes2,대분류,중분류,synonyms,속성수,언급량
2616,잎줄기,,,,,미정,미정,,0,
2630,직장,,,,,미정,미정,,0,
2649,선암매,,,,,미정,미정,,0,
2654,얼간,,,,,미정,미정,,0,
2661,맹장,,,,,미정,미정,,0,
2668,화분,,,,,미정,미정,,0,
2677,수컷,,,,,미정,미정,,0,
2680,도정,,,,,미정,미정,,0,
2733,염절임,,,,,미정,미정,,0,
2772,피,,,,,미정,미정,,0,
2780,조린것,,,,,미정,미정,,0,
2794,홍단,,,,,미정,미정,,0,
2799,조리전,,,,,미정,미정,,0,
2809,심장,,,,,미정,미정,염통,1,
2812,분질,,,,,미정,미정,,0,
2862,잡화,,,,,미정,미정,,0,
2892,골든,,,,,미정,미정,,0,
2894,쪄서 말린것,,,,,미정,미정,,0,
2897,골드,,,,,미정,미정,,0,
2902,집토끼,,,,,미정,미정,,0,
2926,피마자,,,,,미정,미정,,0,
2941,진옥,,,,,미정,미정,,0,
2942,뿌리줄기,,,,,미정,미정,,0,
2948,천연과즙,,,,,미정,미정,,0,
2952,구미,,,,,미정,미정,,0,
2954,다이키리,,,,,미정,미정,,0,
2964,풀반지,,,,,미정,미정,,0,
2985,참반디,,,,,미정,미정,,0,
2996,조뱅이,,,,,미정,미정,,0,
3013,호라산,,,,,미정,미정,,0,
3018,알코올 6%,,,,,미정,미정,,0,
3020,청수,,,,,미정,미정,,0,
3041,노랑촉수,,,,,미정,미정,,0,
3050,도도바리,,,,,미정,미정,,0,
3056,소금에 절여 반건조,,,,,미정,미정,,0,
3071,고량주,,,,,미정,미정,,0,
3078,모유,,,,,미정,미정,,0,
3088,조미반건조,,,,,미정,미정,,0,
3097,싸미나,,,,,미정,미정,,0,
3104,비장,,,,,미정,미정,,0,
3129,로즈밸리,,,,,미정,미정,,0,
3185,세레단,,,,,미정,미정,,0,
3205,목,,,,,미정,미정,,0,
3211,알코올 50%,,,,,미정,미정,,0,
3217,추출,,,,,미정,미정,,0,
3220,큰바위골드당면,,,,,미정,미정,,0,
3236,모래주머니,,,,,미정,미정,,0,
3237,한지형,,,,,미정,미정,,0,
3241,몽치다래,,,,,미정,미정,,0,
3252,반죽,,,,,미정,미정,,0,
3256,황육질,,,,,미정,미정,,0,
3260,조미훈제,,,,,미정,미정,,0,
3286,중량3배물,,,,,미정,미정,,0,
3310,친환경,,,,,미정,미정,,0,
3324,조미하여 말린것,,,,,미정,미정,,0,
3329,유충,,,,,미정,미정,,0,
3341,레드프라임,,,,,미정,미정,,0,
3366,자심,,,,,미정,미정,,0,
3376,참나무재배,,,,,미정,미정,,0,
3383,탈삽,,,,,미정,미정,,0,
3390,조미,,,,,미정,미정,,0,
3406,양식,,,,,미정,미정,,0,
3413,팜유,,,,,미정,미정,,0,
3420,무세척,,,,,미정,미정,,0,
3439,쇠고기맛,,,,,미정,미정,,0,
3451,알코올 25%,,,,,미정,미정,,0,
3464,홍치,,,,,미정,미정,,0,
3495,만풍,,,,,미정,미정,,0,
3499,알코올 16%,,,,,미정,미정,,0,
3536,유지방 8%,,,,,미정,미정,,0,
3547,점성이 높은것,,,,,미정,미정,,0,
3552,단택,,,,,미정,미정,,0,
3565,어육함량이 낮은것,,,,,미정,미정,,0,
3572,토굴,,,,,미정,미정,,0,
3580,선한,,,,,미정,미정,,0,
3593,둥시,,,,,미정,미정,,0,
3600,볶은것,,,,,미정,미정,,0,
3659,하우스,,,,,미정,미정,,0,
3662,알코올 13%,,,,,미정,미정,,0,
3678,야생,,,,,미정,미정,,0,
3710,아주까리,,,,,미정,미정,,0,
3719,가당,,,,,미정,미정,,0,
3748,감로,,,,,미정,미정,,0,
3755,블루,,,,,미정,미정,,0,
3756,갈뫼,,,,,미정,미정,,0,
3772,붉은살,,,,,미정,미정,,0,
3778,갈래곰보,,,,,미정,미정,,0,
3782,무농약,,,,,미정,미정,,0,
3805,무국물,,,,,미정,미정,,0,
3821,무가염,,,,,미정,미정,,0,
3836,재래,,,,,미정,미정,,0,
3851,장수풍뎅이,,,,,미정,미정,,0,
3903,서해,,,,,미정,미정,,0,
3929,후춧가루,,,,,미정,미정,,0,87
3930,올리브오일,,,,,미정,미정,,0,
3931,참치액,,,,,미정,미정,,0,72
3934,크래미,,,,,미정,미정,,0,23
3935,엄나무순,,,,,미정,미정,,0,20
3939,케찹,,,,,미정,미정,,0,13
3940,다진생강,,,,,미정,미정,,0,13
3941,통후추,,,,,미정,미정,,0,13
3942,개두릅,,,,,미정,미정,,0,12
3943,참치캔,,,,,미정,미정,,0,12
3944,캔참치,,,,,미정,미정,,0,12
3945,코인육수,,,,,미정,미정,,0,12
3946,대패삼겹살,,,,,미정,미정,,0,12
3947,황태채,,,,,미정,미정,,0,12
3948,갈아만든배,,,,,미정,미정,,0,11
3950,엑스트라버진,,,,,미정,미정,,0,
3952,홀그레인,,,,,미정,미정,,0,10
3954,홀그레인머스타드,,,,,미정,미정,,0,10
3957,청상추,,,,,미정,미정,,0,9
3962,베이킹소다,,,,,미정,미정,,0,8
3963,쯔유,,,,,미정,미정,,0,8
3964,사각어묵,,,,,미정,미정,,0,8
3966,치킨스톡,,,,,미정,미정,,0,
3967,견과류,,,,,미정,미정,,0,8
3976,다짐육,,,,,미정,미정,,0,6
3979,함박스테이크,,,,,미정,미정,,0,6
3982,깻가루,,,,,미정,미정,,0,5
3984,가죽나물,,,,,미정,미정,,0,5
3986,사골육수,,,,,미정,미정,,0,5
3987,새순,,,,,미정,미정,,0,
3990,돈까스,,,,,미정,미정,,0,5
3991,박력분,,,,,미정,미정,,0,
3992,아롱사태,,,,,미정,미정,,0,5
3993,알토란,,,,,미정,미정,,0,5
3994,강력분,,,,,미정,미정,,0,5
3996,생강즙,,,,,미정,미정,,0,5
3997,발효종,,,,,미정,미정,,0,5
3998,참치액젓,,,,,미정,미정,,0,4
4000,스리라차,,,,,미정,미정,,0,4
4001,허니머스타드,,,,,미정,미정,,0,4
4002,꽃게액젓,,,,,미정,미정,,0,4
4005,스팸,,,,,미정,미정,,0,
4006,밀떡,,,,,미정,미정,,0,4
4011,페페론치노,,,,,미정,미정,,0,4
4014,허브솔트,,,,,미정,미정,,0,4
4015,후무스,,,,,미정,미정,,0,4
4016,파스타면,,,,,미정,미정,,0,4
4018,레몬청,,,,,미정,미정,,0,4
4020,양조식초,,,,,미정,미정,,0,3
4024,꽃게액,,,,,미정,미정,,0,3
4028,후랑크 소세지,,,,,미정,미정,,0,3
4030,동전육수,,,,,미정,미정,,0,3
4035,돈까스소스,,,,,미정,미정,,0,3
4038,화이트발사믹,,,,,미정,미정,,0,3
4040,차지키소스,,,,,미정,미정,,0,3
4041,미니새송이,,,,,미정,미정,,0,3
4044,불고기양념,,,,,미정,미정,,0,3
4046,불고기버거소스,,,,,미정,미정,,0,3
4047,고구마줄기,,,,,미정,미정,,0,3
4049,머위잎,,,,,미정,미정,,0,3
4052,연두순,,,,,미정,미정,,0,3
4053,볶은깨,,,,,미정,미정,,0,3
4054,묵은지,,,,,미정,미정,,0,3
4055,타르타르 소스,,,,,미정,미정,,0,3
4060,레몬제스트,,,,,미정,미정,,0,3
4061,호밀사워종,,,,,미정,미정,,0,3
4063,밀떡볶이,,,,,미정,미정,,0,2
4066,봄나물,,,,,미정,미정,,0,2
4068,스위트콘,,,,,미정,미정,,0,2
4069,블랙올리브,,,,,미정,미정,,0,2
4070,다시다,,,,,미정,미정,,0,
4072,식물성마요네즈,,,,,미정,미정,,0,2
4074,북어채,,,,,미정,미정,,0,2
4078,냉동만두,,,,,미정,미정,,0,2
4080,홍게가루,,,,,미정,미정,,0,2
4085,짜장가루,,,,,미정,미정,,0,2
4086,파스타소스,,,,,미정,미정,,0,2
4087,라꽁비에뜨,,,,,미정,미정,,0,2
4088,바지락멸치,,,,,미정,미정,,0,2
4097,냉동꽃게,,,,,미정,미정,,0,2
4098,카놀라유,,,,,미정,미정,,0,2
4099,노른자,,,,,미정,미정,,0,
4100,오가피순,,,,,미정,미정,,0,2
4101,우삼겹,,,,,미정,미정,,0,2
4104,파프리카가루,,,,,미정,미정,,0,2
4105,엉개나물,,,,,미정,미정,,0,2
4106,딸기쨈,,,,,미정,미정,,0,2
4108,잣가루,,,,,미정,미정,,0,2
4109,스위트파피,,,,,미정,미정,,0,2
4111,큐민파우더,,,,,미정,미정,,0,2
4112,제피잎,,,,,미정,미정,,0,2
4114,채끝살,,,,,미정,미정,,0,2
4116,발사믹크레마,,,,,미정,미정,,0,2
4117,글레이즈,,,,,미정,미정,,0,2
4121,바닐라익스트렉,,,,,미정,미정,,0,2
4248,후랑크 소시지,,,,,미정,미정,,0,
4479,통깨,,,,,미정,미정,,0,177
4481,부분,,,,,미정,미정,,0,155
4483,올리브,,,,,미정,미정,,0,113
4485,크기,,,,,미정,미정,,0,102
4486,고기,,,,,미정,미정,,0,93
4488,나물,,,,,미정,미정,,0,88
4490,야채,,,,,미정,미정,,0,61
4500,미림,,,,,미정,미정,,0,40
4520,케첩,,,,,미정,미정,,0,25
4530,소세지,,,,,미정,미정,,0,21
4532,골뱅이,,,,,미정,미정,,0,21
4534,머스터드,,,,,미정,미정,,0,20
4535,비엔나,,,,,미정,미정,,0,20
4536,홍게,,,,,미정,미정,,0,20
4542,스테이크,,,,,미정,미정,,0,17
4547,새송이,,,,,미정,미정,,0,16
4549,그릭 요거트,,,,,미정,미정,,0,16
4550,요거트,,,,,미정,미정,,0,16
4551,과일,,,,,미정,미정,,0,15
4554,메추리,,,,,미정,미정,,0,15
4563,드레싱,,,,,미정,미정,,0,12
4569,치킨,,,,,미정,미정,,0,12
4572,사골,,,,,미정,미정,,0,11
4585,얼음,,,,,미정,미정,,0,10
4586,견과,,,,,미정,미정,,0,10
4587,엑스트라 버진,,,,,미정,미정,,0,10
4591,초장,,,,,미정,미정,,0,9
4592,치마,,,,,미정,미정,,0,9
4596,소다,,,,,미정,미정,,0,9
4597,파우더,,,,,미정,미정,,0,9
4599,이웃,,,,,미정,미정,,0,9
4600,비타민,,,,,미정,미정,,0,9
4608,청양 고추,,,,,미정,미정,,0,8
4609,연두,,,,,미정,미정,,0,8
4610,유부초밥,,,,,미정,미정,,0,8
4613,삶은 달걀,,,,,미정,미정,,0,7
4615,비주얼,,,,,미정,미정,,0,7
4616,맛살,,,,,미정,미정,,0,7
4624,떡갈비,,,,,미정,미정,,0,7
4627,명란젓,,,,,미정,미정,,0,7
4640,사리,,,,,미정,미정,,0,5
4647,김자반,,,,,미정,미정,,0,
4653,부채살,,,,,미정,미정,,0,5
4660,라이스,,,,,미정,미정,,0,4
4663,블렌더,,,,,미정,미정,,0,4
4664,녹말,,,,,미정,미정,,0,4
4665,쑥버무리,,,,,미정,미정,,0,4
4673,인덕션,,,,,미정,미정,,0,4
4676,양송이,,,,,미정,미정,,0,4
4678,흰자,,,,,미정,미정,,0,4
4682,페퍼,,,,,미정,미정,,0,4
4684,면수,,,,,미정,미정,,0,4
4687,껍데기,,,,,미정,미정,,0,4
4695,베리,,,,,미정,미정,,0,4
4697,솔트,,,,,미정,미정,,0,4
4700,산나물,,,,,미정,미정,,0,3
4704,알뿌리,,,,,미정,미정,,0,3
4709,해산물,,,,,미정,미정,,0,3
4721,죠리퐁,,,,,미정,미정,,0,3
4722,밥알,,,,,미정,미정,,0,3
4738,곡물,,,,,미정,미정,,0,2
4739,잎채소,,,,,미정,미정,,0,2
4741,혈액 순환,,,,,미정,미정,,0,2
4744,연골,,,,,미정,미정,,0,2
4745,밥공기,,,,,미정,미정,,0,2
4752,치아바타,,,,,미정,미정,,0,2
4759,당도,,,,,미정,미정,,0,2
4764,진액,,,,,미정,미정,,0,2
4769,등뼈,,,,,미정,미정,,0,2
4775,블랙커피,,,,,미정,미정,,0,2
4776,카누,,,,,미정,미정,,0,2
4777,얼음물,,,,,미정,미정,,0,2
4786,삼나무,,,,,미정,미정,,0,2
4790,근막,,,,,미정,미정,,0,2
4791,청포,,,,,미정,미정,,0,2
4793,군고구마,,,,,미정,미정,,0,2
4795,차돌박이,,,,,미정,미정,,0,2
4803,두릅나무,,,,,미정,미정,,0,1
4811,한라봉,,,,,미정,미정,,0,1
4814,비엔나 소시지,,,,,미정,미정,,0,1
4817,게살,,,,,미정,미정,,0,1
4831,리코,,,,,미정,미정,,0,1
4840,숙취 해소,,,,,미정,미정,,0,1
4846,염통,,,,,미정,미정,,0,1
4856,건과일,,,,,미정,미정,,0,1
4857,검은깨,,,,,미정,미정,,0,1
4864,코코아 파우더,,,,,미정,미정,,0,1
4867,밀크,,,,,미정,미정,,0,1
4872,살사,,,,,미정,미정,,0,1
4878,야쿠르트,,,,,미정,미정,,0,1
4880,개망초,,,,,미정,미정,,0,1
4881,망초,,,,,미정,미정,,0,1
4882,대나물,,,,,미정,미정,,0,1
4884,장염,,,,,미정,미정,,0,1
4886,로즈마리,,,,,미정,미정,,0,1
4890,돈나무,,,,,미정,미정,,0,1
5,수제비,,,,,요리이름,,,0,
58,미트소스 스파게티,,,,,요리이름,,,0,
63,포도푸딩,,,,,요리이름,,,0,
188,유부 초밥,,,,,요리이름,,,0,
195,총각 김치,,,,,요리이름,,,0,
199,치즈오믈렛,,,,,요리이름,,,0,
214,고등어구이,,,,,요리이름,,,0,
239,감자 샐러드,,,,,요리이름,,,0,
241,달걀말이,,,,,요리이름,,,0,
243,연근 조림,,,,,요리이름,,,0,
269,연잎밥,,,,,요리이름,,,0,
273,잔멸치볶음,,,,,요리이름,,,0,
279,햄버거,,,,,요리이름,,,0,
282,과일잼설기,,,,,요리이름,,,0,
287,소고기동그랑땡,,,,,요리이름,,,0,
289,초코도넛,,,,,요리이름,,,0,
292,크림 크로켓,,,,,요리이름,,,0,
303,딤섬,,,,,요리이름,,,0,
304,만주,,,,,요리이름,,,0,
325,갈비산적,,,,,요리이름,,,0,
329,소프트 아이스크림,,,,,요리이름,,,0,
355,두부동그랑땡,,,,,요리이름,,,0,
369,쑥바람떡,,,,,요리이름,,,0,
421,감자옹심이,,,,,요리이름,,,0,
461,생크림와플,,,,,요리이름,,,0,
483,깐풍기,,,,,요리이름,,,0,
508,감자 크로켓,,,,,요리이름,,,0,
516,갈비만두,,,,,요리이름,,,0,
520,김치 만두,,,,,요리이름,,,0,
543,무쌈,,,,,요리이름,,,0,
549,부추전,,,,,요리이름,,,0,
554,수수부꾸미,,,,,요리이름,,,0,
559,쌀엿강정,,,,,요리이름,,,0,
566,열무물김치,,,,,요리이름,,,0,
567,옥수수 스프,,,,,요리이름,,,0,
568,우엉조림,,,,,요리이름,,,0,
579,치즈버거,,,,,요리이름,,,0,
584,크림치즈프레즐,,,,,요리이름,,,0,
588,티라미수케이크,,,,,요리이름,,,0,
611,단팥빵,,,,,요리이름,,,0,
619,해물볶음밥,,,,,요리이름,,,0,
642,하이라이스,,,,,요리이름,,,0,
650,바비큐폭립,,,,,요리이름,,,0,
651,소고기 스프,,,,,요리이름,,,0,
655,크림 스프,,,,,요리이름,,,0,
675,스펀지 케이크,,,,,요리이름,,,0,
677,주먹밥,,,,,요리이름,,,0,
687,눈꽃치킨,,,,,요리이름,,,0,
706,두부가스,,,,,요리이름,,,0,
711,스크램블에그,,,,,요리이름,,,0,
771,초콜릿케이크,,,,,요리이름,,,0,
816,고구마샐러드,,,,,요리이름,,,0,
819,닭다리튀김,,,,,요리이름,,,0,
854,녹두전/반죽,,,,,요리이름,,,0,
877,볶음밥,,,,,요리이름,,,0,
878,블루베리치즈케이크,,,,,요리이름,,,0,
952,오징어튀김,,,,,요리이름,,,0,
954,탕수육,,,,,요리이름,,,0,
957,감자수프,,,,,요리이름,,,0,
958,고구마맛탕,,,,,요리이름,,,0,
973,옥수수 샐러드,,,,,요리이름,,,0,
1049,단호박샐러드,,,,,요리이름,,,0,
1053,데친것,,,,,요리이름,,,0,
1056,동치미,,,,,요리이름,,,0,
1063,디저트용,,,,,요리이름,,,0,
1103,새우 볶음밥,,,,,요리이름,,,0,
1183,멸치 볶음,,,,,요리이름,,,0,
1250,무말랭이 무침,,,,,요리이름,,,0,
1251,무생채,,,,,요리이름,,,0,
1281,전복죽,,,,,요리이름,,,0,
1296,파전,,,,,요리이름,,,0,
1335,코울슬로,,,,,요리이름,,,0,
1382,감자만두,,,,,요리이름,,,0,
1390,고구마튀김,,,,,요리이름,,,0,
1447,새우딤섬,,,,,요리이름,,,0,
1452,쇠고기샌드위치,,,,,요리이름,,,0,
1453,쇠고기장조림,,,,,요리이름,,,0,
1454,수란,,,,,요리이름,,,0,
1455,수수떡,,,,,요리이름,,,0,
1460,양파 장아찌,,,,,요리이름,,,0,
1461,열무 물김치,,,,,요리이름,,,0,
1465,옥수수빵,,,,,요리이름,,,0,
1471,우리밀미트스파게티,,,,,요리이름,,,0,
1472,우리밀자장면,,,,,요리이름,,,0,
1538,포크커틀릿,,,,,요리이름,,,0,
1539,프루트샐러드,,,,,요리이름,,,0,
1557,약식,,,,,요리이름,,,0,
1560,인절미,,,,,요리이름,,,0,
1562,카스텔라경단,,,,,요리이름,,,0,
1573,양송이 스프,,,,,요리이름,,,0,
1593,스크램블드에그,,,,,요리이름,,,0,
1599,초코타르트,,,,,요리이름,,,0,
1604,핫도그빵,,,,,요리이름,,,0,
1605,햄치즈샌드위치,,,,,요리이름,,,0,
1617,감자뇨끼,,,,,요리이름,,,0,
1630,쌀찐빵,,,,,요리이름,,,0,
1634,에그샌드위치,,,,,요리이름,,,0,
1642,피칸파이,,,,,요리이름,,,0,
1658,커피마카롱,,,,,요리이름,,,0,
1660,코울슬로우,,,,,요리이름,,,0,
1666,나박김치,,,,,요리이름,,,0,
1693,과일케이크,,,,,요리이름,,,0,
1705,돼지불고기,,,,,요리이름,,,0,
1708,바비큐치킨,,,,,요리이름,,,0,
1711,베이컨감자피자,,,,,요리이름,,,0,
1714,붕어빵,,,,,요리이름,,,0,
1715,비빔라면,,,,,요리이름,,,0,
1723,어두부전,,,,,요리이름,,,0,
1728,죽,,,,,요리이름,,,0,
1732,찹쌀호떡,,,,,요리이름,,,0,
1734,채소튀김,,,,,요리이름,,,0,
1747,피자군만두,,,,,요리이름,,,0,
1751,깨송편,,,,,요리이름,,,0,
1760,스튜,,,,,요리이름,,,0,
1789,감자말이새우튀김,,,,,요리이름,,,0,
1810,닭강정,,,,,요리이름,,,0,
1821,콤비네이션피자,,,,,요리이름,,,0,
1828,으깬감자,,,,,요리이름,,,0,
1846,치즈피자,,,,,요리이름,,,0,
1847,치킨가스,,,,,요리이름,,,0,
1873,치킨피자,,,,,요리이름,,,0,
1875,탕수육/칼슘강화,,,,,요리이름,,,0,
1907,유채 물김치,,,,,요리이름,,,0,
1908,녹두 빈대떡,,,,,요리이름,,,0,
1926,오이소박이,,,,,요리이름,,,0,
1932,돈저냐,,,,,요리이름,,,0,
1958,새우가스,,,,,요리이름,,,0,
1982,무말랭이무침,,,,,요리이름,,,0,
1985,치즈핫도그,,,,,요리이름,,,0,
1991,치킨텐더,,,,,요리이름,,,0,
1996,돼지고기장조림,,,,,요리이름,,,0,
2053,오리불고기,,,,,요리이름,,,0,
2075,콤비네이션 피자,,,,,요리이름,,,0,
2089,대구살튀김,,,,,요리이름,,,0,
2109,돼지고기동그랑땡,,,,,요리이름,,,0,
2145,두부스테이크,,,,,요리이름,,,0,
2160,맛있게튀겨진유부초밥,,,,,요리이름,,,0,
2162,연어스테이크,,,,,요리이름,,,0,
2191,족발,,,,,요리이름,,,0,
2291,고기 만두,,,,,요리이름,,,0,
2304,생선가스,,,,,요리이름,,,0,
2319,오리스테이크,,,,,요리이름,,,0,
2330,고기완자,,,,,요리이름,,,0,
2391,새우튀김,,,,,요리이름,,,0,
2417,감자치즈크로켓,,,,,요리이름,,,0,
2418,감자크로켓,,,,,요리이름,,,0,
2432,해물전,,,,,요리이름,,,0,
2437,대구 튀김,,,,,요리이름,,,0,
2443,오징어채 볶음,,,,,요리이름,,,0,
2487,새우만두,,,,,요리이름,,,0,
2511,매쉬드포테이토,,,,,요리이름,,,0,
2629,장조림,,,,,요리이름,,,0,
2977,고추잡채김말이,,,,,요리이름,,,0,
2998,페퍼로니피자,,,,,요리이름,,,0,
3015,찜닭,,,,,요리이름,,,0,
3052,채소고기말이,,,,,요리이름,,,0,
3086,오믈렛,,,,,요리이름,,,0,
3094,햄버그스테이크,,,,,요리이름,,,0,
3103,돈가스,,,,,요리이름,,,0,
3173,동그랑땡,,,,,요리이름,,,0,
3181,불고기 피자,,,,,요리이름,,,0,
3183,새우 볶음,,,,,요리이름,,,0,
3198,피자오믈렛,,,,,요리이름,,,0,
3215,초밥,,,,,요리이름,,,0,
3228,멸치풋고추볶음,,,,,요리이름,,,0,
3319,삼계탕,,,,,요리이름,,,0,
3323,한우고기곰탕,,,,,요리이름,,,0,
3350,김치메밀전병,,,,,요리이름,,,0,
3377,참치샌드위치,,,,,요리이름,,,0,
3378,감자튀김,,,,,요리이름,,,0,
3382,참치김치삼각김밥,,,,,요리이름,,,0,
3521,찹스테이크,,,,,요리이름,,,0,
3531,잡채만두,,,,,요리이름,,,0,
3603,새우탕수육,,,,,요리이름,,,0,
3611,오징어가스,,,,,요리이름,,,0,
3612,치즈돈가스,,,,,요리이름,,,0,
3617,고구마햄버그스테이크,,,,,요리이름,,,0,
3645,치즈너겟,,,,,요리이름,,,0,
3653,찹쌀수제비,,,,,요리이름,,,0,
3671,닭꼬치,,,,,요리이름,,,0,
3696,닭고기완자,,,,,요리이름,,,0,
3698,만두,,,,,요리이름,,,0,
3715,소불고기,,,,,요리이름,,,0,
3763,고기말이,,,,,요리이름,,,0,
3775,고기만두,,,,,요리이름,,,0,
3789,피자,,,,,요리이름,,,0,
3823,닭고기볶음밥,,,,,요리이름,,,0,
3829,양배추 샐러드,,,,,요리이름,,,0,
3838,꼬치고기,,,,,요리이름,,,0,
3883,왕만두,,,,,요리이름,,,0,
3893,새우완자,,,,,요리이름,,,0,
3898,쌀수제비,,,,,요리이름,,,0,
3921,잣죽,,,,,요리이름,,,0,
3928,군만두,,,,,요리이름,,,0,
3958,비빔면,,,,,요리이름,,,0,9
3960,제육볶음,,,,,요리이름,,,0,9
3968,오이무침,,,,,요리이름,,,0,7
3980,청국장찌개,,,,,요리이름,,,0,6
3985,명이나물,,,,,요리이름,,,0,5
3995,미나리전,,,,,요리이름,,,0,5
3999,두릅전,,,,,요리이름,,,0,4
4009,골뱅이무침,,,,,요리이름,,,0,4
4019,샐러드,,,,,요리이름,,,0,
4023,명이나물장아찌,,,,,요리이름,,,0,3
4033,멸치볶음,,,,,요리이름,,,0,3
4036,오이롤초밥,,,,,요리이름,,,0,3
4037,시금치무침,,,,,요리이름,,,0,3
4039,멸치국수,,,,,요리이름,,,0,3
4042,통오이소박이,,,,,요리이름,,,0,3
4045,호박전,,,,,요리이름,,,0,3
4057,오이지무침,,,,,요리이름,,,0,3
4067,진미채볶음,,,,,요리이름,,,0,2
4079,수제딸기청,,,,,요리이름,,,0,2
4081,나시고랭,,,,,요리이름,,,0,2
4082,달래무침,,,,,요리이름,,,0,2
4083,토마토달걀볶음,,,,,요리이름,,,0,2
4089,몬테크리스토,,,,,요리이름,,,0,2
4091,꿔바로우,,,,,요리이름,,,0,2
4094,짜장밥,,,,,요리이름,,,0,2
4096,꽃게탕,,,,,요리이름,,,0,2
4110,들깨무국,,,,,요리이름,,,0,2
4113,마리네이드,,,,,요리이름,,,0,2
4115,카프레제,,,,,요리이름,,,0,2
4118,전복내장죽,,,,,요리이름,,,0,2
4124,진간장,,,,,요리이름,,,0,174
4125,다진마늘,,,,,요리이름,,,0,133
4139,맛소금,,,,,요리이름,,,0,27
4147,꽃소금,,,,,요리이름,,,0,19
4152,김가루,,,,,요리이름,,,0,17
4153,어간장,,,,,요리이름,,,0,16
4155,신김치,,,,,요리이름,,,0,15
4159,간마늘,,,,,요리이름,,,0,12
4165,오징어볶음,,,,,요리이름,,,0,10
4172,김밥김,,,,,요리이름,,,0,9
4173,오이김치,,,,,요리이름,,,0,9
4175,무염버터,,,,,요리이름,,,0,9
4176,햇양파,,,,,요리이름,,,0,8
4177,찹쌀풀,,,,,요리이름,,,0,8
4178,쪽파김치,,,,,요리이름,,,0,8
4179,키토김밥,,,,,요리이름,,,0,8
4191,소금1,,,,,요리이름,,,0,7
4192,닭다리살,,,,,요리이름,,,0,7
4194,김치양념,,,,,요리이름,,,0,6
4195,김치국물,,,,,요리이름,,,0,6
