keyword,대분류,중분류,소분류,세분류,세세분류,Feature,synonyms,hyperonym,타사전추가여부,coupang_link,추가일자,보관냉동,보관냉장,보관실온
무절임,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"새콤함, 아삭함, 절임용, 싸먹는용, 한식",,,,,2026-09-06,-,14,-
무김치,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"시원함, 아삭함, 발효된 맛, 밑반찬, 한식",,,,,2026-09-06,-,30,-
멸치코인육수,재료,양념/조미료,감칠맛/육수,고형 육수베이스,,"감칠맛, 고체형, 육수용, 수산물베이스, 한식",멸치 동전육수,,,,2026-09-07,-,-,365
맛김치,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"매운맛, 아삭함, 발효된 맛, 밑반찬, 한식",,,,,2026-09-06,-,30,-
매실장아찌,재료,양념/조미료,젓갈류,젓갈류,,"새콤함, 달콤함, 절임용, 밑반찬, 한식",,,,,2026-09-06,-,90,-
마늘쫑장아찌,재료,양념/조미료,젓갈류,젓갈류,,"알싸함, 짭짤함, 절임용, 밑반찬, 한식",,,,,2026-09-06,-,90,-
누룽지,재료,즉석식/간편식,완제품·조리불요,즉석밥/곡류,,"고소함, 바삭함, 구수함, 간편식, 즉석밥",,,,,2026-09-06,-,-,180
뇨끼,재료,베이킹·제면·디저트용 재료,조리완성형 재료,반죽류(베이스),,"부드러움, 쫄깃함, 서양식, 밀가루베이스, 조리필요",,,,,2026-09-06,30,3,-
달고나,재료,즉석식/간편식,디저트/간식류,즉석디저트/간식,,"달콤함, 바삭함, 디저트용, 간식용",,,,,2026-09-06,-,30,7
납작만두,재료,베이킹·제면·디저트용 재료,조리완성형 재료,반죽류(피/피대체),,"고소함, 바삭함, 속채움용, 조리필요",,,,,2026-09-06,90,3,-
꽃빵,재료,베이킹·제면·디저트용 재료,조리완성형 재료,반죽류(베이스),,"부드러움, 폭신함, 중식, 밀가루베이스, 주식용",,,,,2026-09-06,90,3,-
깻잎장아찌,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"짭짤함, 향긋함, 잎채소, 절임용, 나물용",,,,,2026-09-06,-,60,-
깍두기,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"아삭함, 매운맛, 발효된 맛, 뿌리채소, 한식",,,,,2026-09-06,-,60,-
김치볶음,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"매운맛, 감칠맛, 볶음용, 한식, 대중적",,,,,2026-09-06,30,7,-
김치만두,재료,즉석식/간편식,즉석조리 필요,즉석조리식,,"매운맛, 감칠맛, 속채움용, 간편식, 즉석조리",,,,,2026-09-06,90,3,-
고들빼기김치,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"쌉쌀함, 매운맛, 발효된 맛, 뿌리채소, 한식",,,,,2026-09-06,-,60,-
고구마무스,재료,즉석식/간편식,완제품·조리불요,가공식 부재료,,"달콤함, 부드러움, 구황작물, 토핑용, 디저트용",,,,,2026-09-06,30,5,-
계란장조림,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"짭짤함, 단백질, 계란함유, 한식, 반찬용",,,,,2026-09-06,-,7,-
계란장,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"짭짤함, 부드러움, 계란함유, 액상, 한식",,,,,2026-09-06,-,5,-
개떡,재료,베이킹·제면·디저트용 재료,조리완성형 재료,떡류,,"쫀득함, 담백함, 한식, 간식용",,,,,2026-09-06,60,3,-
감자빵,재료,베이킹·제면·디저트용,완제품/준완제품,빵류,,"달콤함, 쫄깃함, 구황작물, 디저트용",,,,,2026-09-06,30,3,1
갈릭치즈,재료,유제품,치즈(스프레드),크림치즈,,"고소함, 치즈류, 유제품향, 서양식",,,,,2026-09-06,-,14,-
피클,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"산미, 아삭함, 절임용, 서양식, 토핑용",다진피클,,,,2026-09-07,-,30,-
절임무,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"산미, 아삭함, 절임용, 한식","냉면무, 무절임",,,,2026-09-07,-,30,-
얼갈이김치,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"시원함, 아삭함, 잎채소, 발효된 맛, 한식",,,,,2026-09-06,-,40,-
총각 김치,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"아삭함, 매운맛, 뿌리채소, 발효된 맛, 한식","총각김치, 알타리김치",,,,2026-09-07,-,40,-
연근 조림,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"달콤함, 단단함, 뿌리채소, 한식, 조림용",,,,,2026-09-06,-,14,-
잔멸치볶음,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"고소함, 짭짤함, 바삭함, 수산물, 볶음용",,,,,2026-09-06,-,20,-
달걀말이,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"부드러움, 담백함, 계란함유, 한식, 구이용",,,,,2026-09-06,-,3,-
소고기동그랑땡,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"고소함, 고기함유, 구이용, 한식, 반찬용",,,,,2026-09-06,30,3,-
갈비만두,재료,즉석식/간편식,완제품·조리불요,가공식 부재료,,"달콤함, 고기향, 속채움용, 간편식, 조리필요",,,,,2026-09-06,90,3,-
김치 만두,재료,즉석식/간편식,완제품·조리불요,가공식 부재료,,"매운맛, 고기함유, 속채움용, 한식, 간편식",,,,,2026-09-06,90,3,-
무쌈,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"상큼함, 아삭함, 싸먹는용, 절임용, 한식",,,,,2026-09-06,-,30,-
녹두전/반죽,재료,베이킹·제면·디저트용 재료,조리완성형 재료,반죽류(베이스),,"고소함, 녹두베이스, 한식, 간편식",,,,,2026-09-06,30,2,-
멸치 볶음,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"감칠맛, 바삭함, 볶음용, 한식, 간편식",,,,,2026-09-06,-,30,-
무말랭이 무침,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"매운맛, 절임용, 한식, 간편식",,,,,2026-09-06,-,30,-
코울슬로,재료,즉석식/간편식,완제품·조리불요,가공식 부재료,,"상큼함, 아삭함, 샐러드용, 서양식, 간편식",,,,,2026-09-06,-,5,-
새우딤섬,재료,즉석식/간편식,즉석조리 필요,즉석조리식,,"감칠맛, 탱글한 식감, 해산물향, 찜용, 간편식",,,,,2026-09-06,90,3,-
쇠고기장조림,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"짭짤함, 소고기, 조림용, 한식, 간편식",,,,,2026-09-06,-,30,-
수수떡,재료,베이킹·제면·디저트용 재료,조리완성형 재료,떡류,,"달콤함, 쫀득함, 디저트용, 한식, 간편식",,,,,2026-09-06,90,2,-
양파 장아찌,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"새콤달콤, 아삭함, 절임용, 한식, 간편식",,,,,2026-09-06,-,60,-
열무 물김치,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"시원함, 아삭함, 국물용, 한식, 간편식",열무물김치,,,,2026-09-07,-,30,-
인절미,재료,베이킹·제면·디저트용 재료,조리완성형 재료,떡류,,"고소함, 쫀득함, 디저트용, 한식, 간편식",,,,,2026-09-06,90,2,-
핫도그빵,재료,베이킹·제면·디저트용,완제품/준완제품,빵류,,"샌드위치용, 베이킹용, 서양식, 간편식",,,,,2026-09-06,30,-,3
유채 물김치,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"시원함, 아삭함, 국물용, 한식, 간편식",,,,,2026-09-06,-,30,-
오이소박이,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"아삭함, 매운맛, 절임용, 한식, 간편식",,,,,2026-09-06,-,20,-
무말랭이무침,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"매운맛, 절임용, 한식, 간편식",,,,,2026-09-06,-,30,-
돼지고기장조림,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"짭짤함, 돼지고기, 조림용, 한식, 간편식",,,,,2026-09-06,-,14,-
고기 만두,재료,즉석식/간편식,즉석조리 필요,즉석조리식,,"고소함, 고기함유, 속채움용, 한식, 간편식",,,,,2026-09-06,90,3,-
새우만두,재료,즉석식/간편식,즉석조리 필요,즉석조리식,,"감칠맛, 해산물향, 속채움용, 한식, 간편식",,,,,2026-09-06,90,3,-
잡채만두,재료,즉석식/간편식,즉석조리 필요,즉석조리식,,"바삭함, 속채움용, 한식, 간편식",,,,,2026-09-06,90,3,-
고기만두,재료,즉석식/간편식,즉석조리 필요,즉석조리식,,"고소함, 고기함유, 속채움용, 한식, 간편식",,,,,2026-09-06,90,3,-
왕만두,재료,즉석식/간편식,즉석조리 필요,즉석조리식,,"든든함, 고기함유, 속채움용, 한식, 간편식",,,,,2026-09-06,90,3,-
새우완자,재료,식재료 원물,육류/수산/달걀,가공육,,"감칠맛, 탱글한 식감, 해산물향, 국물용, 간편식",,,,,2026-09-06,60,3,-
닭고기완자,재료,식재료 원물,육류/수산/달걀,가공육,,"담백함, 닭고기, 구이용, 한식, 간편식",,,,,2026-09-06,60,3,-
쌀수제비,재료,베이킹·제면·디저트용 재료,조리완성형 재료,반죽류(베이스),,"쫄깃함, 쌀베이스, 국물용, 한식, 간편식",,,,,2026-09-06,30,5,-
명이나물장아찌,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"새콤달콤, 잎채소, 절임용, 한식, 간편식",,,,,2026-09-06,-,60,-
수제딸기청,재료,양념/조미료,시럽/청류,전통청,,"달콤함, 딸기향, 액상, 디저트용, 음용가능",딸기청,,,,2026-09-07,-,30,-
마리네이드,재료,양념/조미료,요리베이스/소스,향신소스,,"풍미, 액상, 양념류, 서양식, 다용도",,,,,2026-09-06,-,3,-
신김치,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"신맛, 발효된 맛, 아삭함, 김치용, 한식",익은김치,,,,2026-09-07,180,60,-
오이김치,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"아삭함, 시원함, 김치용, 한식, 채소",,,,,2026-09-06,-,7,-
햇양파,재료,식재료 원물,채소류,뿌리채소류,,"단맛, 알싸함, 뿌리채소, 채소, 생식용",,,,,2026-09-06,-,30,14
김치양념,재료,양념/조미료,요리베이스/소스,김치소스,,"매운맛, 감칠맛, 액상, 양념류, 김치용",만능김치양념,,,,2026-09-07,60,7,-
당근김치,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"아삭함, 단맛, 붉은색, 김치용, 채소",,,,,2026-09-06,-,14,-
파김치양념,재료,양념/조미료,요리베이스/소스,김치소스,,"매운맛, 알싸함, 액상, 양념류, 김치용",,,,,2026-09-06,60,7,-
집된장,재료,양념/조미료,장류(베이스),된장,,"구수한맛, 짭짤함, 발효된 맛, 한식, 양념류",,,,,2026-09-06,-,180,90
소고기국거리,재료,식재료 원물,육류/수산/달걀,육류,,"소고기, 단백질, 국물용, 고기요리용, 익혀먹는용",,,,,2026-09-06,90,3,-
체다슬라이스치즈,재료,유제품,치즈(슬라이스),슬라이스치즈,,"고소함, 꾸덕함, 노란색, 치즈류, 유제품향","슬라이스 체더치즈, 체다슬라이스 치즈",,,,2026-09-07,-,30,-
슬라이스체다치즈,재료,유제품,치즈(슬라이스),슬라이스치즈,,"고소함, 꾸덕함, 노란색, 치즈류, 유제품향",,,,,2026-09-06,-,30,-
돼지껍질,재료,식재료 원물,육류/수산/달걀,육류,,"쫄깃함, 지방풍미, 돼지고기, 콜라겐, 고기요리용",,,,,2026-09-06,90,2,-
다시마육수,재료,양념/조미료,감칠맛/육수,액상 육수베이스,,"감칠맛, 바다향, 액상, 육수용, 한식",,,,,2026-09-06,30,3,-
연어필렛,재료,식재료 원물,육류/수산/달걀,생선류,,"부드러움, 지방풍미, 생선류, 고기요리용, 구이용",,,,,2026-09-06,60,2,-
장아찌간장,재료,양념/조미료,요리베이스/소스,한식소스,,"짭짤함, 단맛, 액상, 절임용, 간장베이스",장아찌 간장,,,,2026-09-07,-,90,-
오징어볶음양념,재료,양념/조미료,요리베이스/소스,볶음소스,,"매운맛, 감칠맛, 액상, 볶음용, 양념류",,,,,2026-09-06,30,7,-
칵테일새우,재료,식재료 원물,육류/수산/달걀,조개류/연체류,,"탱글한 식감, 해산물향, 갑각류, 익혀먹는용, 간편식",,,,,2026-09-06,90,2,-
소고기불고기감,재료,식재료 원물,육류/수산/달걀,육류,,"부드러움, 소고기, 구이용, 고기요리용, 얇음","소불고기감, 소불고기용 고기, 소고기 불고기감, 불고기용 고기",,,,2026-09-07,90,3,-
홍게간장,재료,양념/조미료,간장류,간장류,,"감칠맛, 바다향, 액상, 한식","홍게맛간장, 홍게맛장, 홍게액",,,,2026-09-07,-,365,180
장아찌,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"새콤달콤, 아삭함, 절임용, 한식, 간편식","매실장아찌, 고추장아찌, 무장아찌, 마늘쫑장아찌, 오이장아찌",,,,2026-09-07,-,90,-
겉절이,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"신선함, 아삭함, 매운맛, 김치용, 한식",,,,,2026-09-06,-,7,-
쌀국수,재료,베이킹·제면·디저트용 재료,조리완성형 재료,면류,,"부드러움, 담백함, 면요리용, 쌀베이스, 주식용",,,,,2026-09-06,-,30,180
고기완자,재료,식재료 원물,육류/수산/달걀,가공육,,"고소함, 부드러움, 가공육, 구이용, 간편식",,,,,2026-09-06,60,3,-
콜드브루,재료,음료/주류,커피류,,,"카페인, 깔끔함, 음용가능, 대중적",,,,,2026-09-06,-,7,-
카스테라,재료,베이킹·제면·디저트용,완제품/준완제품,빵류,,"달콤함, 부드러움, 폭신함, 디저트용, 케이크용, 간식용",카스텔라,,,,2026-09-07,30,3,2
치즈볼,재료,즉석식/간편식,디저트/간식류,즉석디저트/간식,,"고소함, 바삭함, 간식용, 스낵류, 튀긴것",,,,,2026-09-06,60,2,-
오이물김치,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"시원함, 아삭함, 새콤함, 국물용, 김치용, 냉식",,,,,2026-09-06,-,30,-
열무얼갈이김치,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"매운맛, 아삭함, 시원함, 김치용, 한식",,,,,2026-09-06,-,30,-
연어장,재료,양념/조미료,젓갈류,젓갈류,,"감칠맛, 짭짤함, 부드러움, 밥용, 수산물, 생선류",,,,,2026-09-06,30,7,-
에그마요,재료,즉석식/간편식,완제품·조리불요,가공식 부재료,,"고소함, 부드러움, 속채움용, 샌드위치용, 계란함유",,,,,2026-09-06,-,3,-
양배추라페,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"산미, 아삭함, 상큼함, 샐러드용, 채소",,,,,2026-09-06,-,7,-
쑥개떡,재료,베이킹·제면·디저트용 재료,조리완성형 재료,떡류,,"향긋함, 쫀득함, 간식용, 한식",,,,,2026-09-06,90,3,-
술빵,재료,베이킹·제면·디저트용,완제품/준완제품,빵류,,"달콤함, 폭신함, 간식용, 발효된 맛",,,,,2026-09-06,30,3,1
스콘,재료,베이킹·제면·디저트용,완제품/준완제품,빵류,,"버터풍미, 거친식감, 디저트용, 식사빵, 베이킹용",,,,,2026-09-06,30,3,2
사과주스,재료,음료/주류,비탄산 음료,,,"단맛, 과일향, 상큼함, 음용가능",오렌지주스,,,,2026-09-07,-,7,-
부시맨브레드,재료,베이킹·제면·디저트용,완제품/준완제품,빵류,,"진한맛, 부드러움, 식사빵, 서양식",,,,,2026-09-06,30,3,-
버터 쿠키,재료,즉석식/간편식,디저트/간식류,즉석디저트/간식,,"버터풍미, 고소함, 바삭함, 디저트용, 스낵류",,,,,2026-09-06,-,-,30
땅콩조림,재료,식재료 원물,두류/콩류,가공콩류,,"고소함, 단맛, 단단함, 밑반찬, 한식, 콩베이스",,,,,2026-09-06,-,7,-
들기름김치찜,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"감칠맛, 고소함, 부드러움, 국물용, 김치용, 한식",,,,,2026-09-06,-,7,-
깜빠뉴,재료,베이킹·제면·디저트용,완제품/준완제품,빵류,,"고소함, 거친식감, 식사빵, 서양식, 발효된 맛",,,,,2026-09-06,30,-,3
꽈배기,재료,즉석식/간편식,디저트/간식류,즉석디저트/간식,,"달콤함, 고소함, 쫄깃함, 간식용, 스낵류, 튀긴것",,,,,2026-09-06,30,2,1
과카몰리,재료,즉석식/간편식,완제품·조리불요,가공식 부재료,,"고소함, 부드러움, 상큼함, 토핑용, 샐러드용, 서양식",,,,,2026-09-06,-,3,-
계란말이,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"고소함, 부드러움, 밑반찬, 한식, 계란함유",,,,,2026-09-06,-,3,-
감자샐러드,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"고소함, 부드러움, 포만감, 샐러드용, 구황작물",,,,,2026-09-06,-,3,-
간장마늘쫑장아찌,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"짭짤함, 알싸함, 아삭함, 절임용, 밑반찬, 한식",,,,,2026-09-06,-,30,-
마늘장아찌,재료,즉석식/간편식,완제품·조리불요,즉석반찬/김치류,,"알싸함, 새콤함, 아삭함, 절임용, 밑반찬, 한식",,,,,2026-09-06,-,30,-
